3
100 80 60
94 65 54 1.0000000000000000e+00
94 66 1 2.0000000000000000e+00
94 66 15 2.0000000000000000e+00
94 66 18 5.0000000000000000e+00
94 66 22 1.0000000000000000e+00
94 66 29 1.0000000000000000e+00
94 66 33 4.0000000000000000e+00
94 66 38 4.0000000000000000e+00
94 66 50 4.0000000000000000e+00
94 66 53 2.0000000000000000e+00
94 66 55 4.0000000000000000e+00
94 66 59 3.0000000000000000e+00
94 70 5 1.0000000000000000e+00
94 70 17 1.0000000000000000e+00
94 70 19 2.0000000000000000e+00
94 70 20 1.0000000000000000e+00
94 70 32 1.0000000000000000e+00
94 70 53 1.0000000000000000e+00
94 70 54 1.0000000000000000e+00
94 70 57 1.0000000000000000e+00
94 71 5 4.0000000000000000e+00
94 71 16 1.0000000000000000e+00
94 71 17 2.0000000000000000e+00
94 71 19 2.0000000000000000e+00
94 71 20 4.0000000000000000e+00
94 71 24 2.0000000000000000e+00
94 71 27 1.0000000000000000e+00
94 71 32 3.0000000000000000e+00
94 71 36 1.0000000000000000e+00
94 71 38 5.0000000000000000e+00
94 71 39 7.0000000000000000e+00
94 71 53 2.0000000000000000e+00
94 71 54 5.0000000000000000e+00
94 71 57 1.0000000000000000e+00
94 73 22 1.0000000000000000e+00
94 75 1 1.0000000000000000e+00
94 75 15 2.0000000000000000e+00
94 75 29 1.0000000000000000e+00
94 75 33 1.0000000000000000e+00
94 75 38 1.0000000000000000e+00
94 77 5 3.0000000000000000e+00
94 77 24 1.0000000000000000e+00
94 77 25 1.0000000000000000e+00
94 77 27 1.0000000000000000e+00
94 77 32 2.0000000000000000e+00
94 77 36 1.0000000000000000e+00
94 77 39 1.0000000000000000e+00
94 77 53 1.0000000000000000e+00
94 77 57 1.0000000000000000e+00
94 79 1 1.0000000000000000e+00
94 79 5 1.0000000000000000e+00
94 79 15 3.0000000000000000e+00
94 79 18 1.0000000000000000e+00
94 79 22 1.0000000000000000e+00
94 79 31 1.0000000000000000e+00
94 79 33 3.0000000000000000e+00
94 79 38 3.0000000000000000e+00
94 79 50 3.0000000000000000e+00
94 79 53 5.0000000000000000e+00
94 79 55 3.0000000000000000e+00
94 79 59 1.0000000000000000e+01
94 80 1 1.0000000000000000e+00
94 80 5 4.0000000000000000e+00
94 80 17 1.0000000000000000e+00
94 80 18 1.0000000000000000e+00
94 80 19 2.0000000000000000e+00
94 80 20 3.0000000000000000e+00
94 80 22 1.0000000000000000e+00
94 80 24 2.0000000000000000e+00
94 80 32 3.0000000000000000e+00
94 80 36 2.0000000000000000e+00
94 80 39 2.0000000000000000e+00
94 80 50 1.0000000000000000e+00
94 80 51 1.0000000000000000e+00
94 80 53 7.0000000000000000e+00
94 80 54 4.0000000000000000e+00
94 80 57 1.0000000000000000e+00
94 80 59 3.0000000000000000e+00
95 2 39 1.0000000000000000e+00
95 2 53 1.0000000000000000e+00
95 6 5 1.0000000000000000e+00
95 7 53 1.0000000000000000e+00
95 8 18 1.0000000000000000e+00
95 9 5 4.0000000000000000e+00
95 9 19 4.0000000000000000e+00
95 9 20 2.0000000000000000e+00
95 9 24 2.0000000000000000e+00
95 9 32 4.0000000000000000e+00
95 9 38 1.0000000000000000e+00
95 9 39 1.0000000000000000e+00
95 9 44 1.0000000000000000e+00
95 9 53 1.0000000000000000e+00
95 9 54 3.0000000000000000e+00
95 9 57 2.0000000000000000e+00
95 16 5 1.0000000000000000e+00
95 20 4 1.0000000000000000e+00
95 20 5 5.0000000000000000e+00
95 20 17 2.0000000000000000e+00
95 20 19 2.0000000000000000e+00
95 20 20 3.0000000000000000e+00
95 20 24 4.0000000000000000e+00
95 20 25 1.0000000000000000e+00
95 20 30 1.0000000000000000e+00
95 20 32 6.0000000000000000e+00
95 20 36 1.0000000000000000e+00
95 20 38 3.0000000000000000e+00
95 20 39 3.0000000000000000e+00
95 20 53 4.0000000000000000e+00
95 20 54 7.0000000000000000e+00
95 20 57 1.0000000000000000e+00
95 21 39 1.0000000000000000e+00
95 23 1 1.0000000000000000e+00
95 23 5 4.0000000000000000e+00
95 23 19 2.0000000000000000e+00
95 23 20 1.0000000000000000e+00
95 23 39 3.0000000000000000e+00
95 23 54 1.0000000000000000e+00
95 23 57 1.0000000000000000e+00
95 25 5 3.0000000000000000e+00
95 25 17 1.0000000000000000e+00
95 25 19 1.0000000000000000e+00
95 25 20 1.0000000000000000e+00
95 25 32 3.0000000000000000e+00
95 25 38 3.0000000000000000e+00
95 25 54 1.0000000000000000e+00
95 25 55 1.0000000000000000e+00
95 28 54 1.0000000000000000e+00
95 35 33 1.0000000000000000e+00
95 35 53 2.0000000000000000e+00
95 38 5 7.0000000000000000e+00
95 38 10 1.0000000000000000e+00
95 38 17 1.0000000000000000e+00
95 38 19 3.0000000000000000e+00
95 38 20 4.0000000000000000e+00
95 38 32 2.0000000000000000e+00
95 38 38 2.0000000000000000e+00
95 38 39 3.0000000000000000e+00
95 38 53 7.0000000000000000e+00
95 38 54 7.0000000000000000e+00
95 38 57 1.0000000000000000e+00
95 39 5 3.0000000000000000e+00
95 39 17 2.0000000000000000e+00
95 39 19 3.0000000000000000e+00
95 39 20 3.0000000000000000e+00
95 39 24 1.0000000000000000e+00
95 39 36 1.0000000000000000e+00
95 39 38 3.0000000000000000e+00
95 39 39 3.0000000000000000e+00
95 39 53 2.0000000000000000e+00
95 39 54 2.0000000000000000e+00
95 42 20 1.0000000000000000e+00
95 49 20 1.0000000000000000e+00
95 49 26 1.0000000000000000e+00
95 49 32 1.0000000000000000e+00
95 50 5 6.0000000000000000e+00
95 50 19 2.0000000000000000e+00
95 50 20 4.0000000000000000e+00
95 50 32 2.0000000000000000e+00
95 50 36 3.0000000000000000e+00
95 50 38 2.0000000000000000e+00
95 50 39 1.0000000000000000e+00
95 50 53 1.0000000000000000e+00
95 50 54 4.0000000000000000e+00
95 53 39 1.0000000000000000e+00
95 53 53 1.0000000000000000e+00
95 56 2 1.0000000000000000e+00
95 56 5 4.0000000000000000e+00
95 56 17 1.0000000000000000e+00
95 56 19 1.0000000000000000e+00
95 56 20 2.0000000000000000e+00
95 56 24 1.0000000000000000e+00
95 56 39 5.0000000000000000e+00
95 56 54 1.0000000000000000e+00
95 58 29 1.0000000000000000e+00
95 59 5 4.0000000000000000e+00
95 59 19 1.0000000000000000e+00
95 59 20 3.0000000000000000e+00
95 59 24 2.0000000000000000e+00
95 59 38 1.0000000000000000e+00
95 59 39 1.0000000000000000e+00
95 59 53 3.0000000000000000e+00
95 60 20 1.0000000000000000e+00
95 61 33 1.0000000000000000e+00
95 62 33 1.0000000000000000e+00
95 64 5 1.0000000000000000e+00
95 64 17 2.0000000000000000e+00
95 64 20 2.0000000000000000e+00
95 64 24 2.0000000000000000e+00
95 64 32 4.0000000000000000e+00
95 64 36 1.0000000000000000e+00
95 64 38 1.0000000000000000e+00
95 64 39 3.0000000000000000e+00
95 64 53 1.0000000000000000e+00
95 65 5 1.0000000000000000e+00
95 65 53 2.0000000000000000e+00
95 65 54 2.0000000000000000e+00
95 66 17 1.0000000000000000e+00
95 67 20 1.0000000000000000e+00
95 70 5 1.0000000000000000e+00
95 70 38 1.0000000000000000e+00
95 70 53 1.0000000000000000e+00
95 70 54 2.0000000000000000e+00
95 71 5 5.0000000000000000e+00
95 71 17 1.0000000000000000e+00
95 71 19 6.0000000000000000e+00
95 71 20 4.0000000000000000e+00
95 71 24 2.0000000000000000e+00
95 71 32 4.0000000000000000e+00
95 71 36 1.0000000000000000e+00
95 71 39 2.0000000000000000e+00
95 71 53 6.0000000000000000e+00
95 71 54 1.0000000000000000e+00
95 77 5 1.0000000000000000e+00
95 77 36 1.0000000000000000e+00
95 77 38 1.0000000000000000e+00
95 77 39 1.0000000000000000e+00
95 77 54 1.0000000000000000e+00
95 79 32 1.0000000000000000e+00
95 79 53 1.0000000000000000e+00
95 80 5 2.0000000000000000e+00
95 80 17 1.0000000000000000e+00
95 80 19 1.0000000000000000e+00
95 80 20 3.0000000000000000e+00
95 80 24 2.0000000000000000e+00
95 80 32 1.0000000000000000e+00
95 80 36 1.0000000000000000e+00
95 80 38 1.0000000000000000e+00
95 80 39 1.0000000000000000e+00
95 80 53 3.0000000000000000e+00
95 80 54 1.0000000000000000e+00
96 1 39 1.0000000000000000e+00
96 2 15 1.0000000000000000e+00
96 2 18 1.0000000000000000e+00
96 2 31 1.0000000000000000e+00
96 2 54 1.0000000000000000e+00
96 2 59 1.0000000000000000e+00
96 4 57 1.0000000000000000e+00
96 8 15 1.0000000000000000e+00
96 8 18 1.0000000000000000e+00
96 8 27 1.0000000000000000e+00
96 8 29 1.0000000000000000e+00
96 8 33 1.0000000000000000e+00
96 8 53 1.0000000000000000e+00
96 9 5 5.0000000000000000e+00
96 9 17 2.0000000000000000e+00
96 9 19 2.0000000000000000e+00
96 9 24 2.0000000000000000e+00
96 9 32 4.0000000000000000e+00
96 9 36 1.0000000000000000e+00
96 9 39 2.0000000000000000e+00
96 9 53 5.0000000000000000e+00
96 9 54 2.0000000000000000e+00
96 13 17 1.0000000000000000e+00
96 15 49 1.0000000000000000e+00
96 17 32 1.0000000000000000e+00
96 20 5 2.0000000000000000e+00
96 20 17 3.0000000000000000e+00
96 20 19 3.0000000000000000e+00
96 20 20 5.0000000000000000e+00
96 20 24 1.0000000000000000e+00
96 20 32 3.0000000000000000e+00
96 20 36 1.0000000000000000e+00
96 20 38 3.0000000000000000e+00
96 20 40 1.0000000000000000e+00
96 20 53 8.0000000000000000e+00
96 20 54 1.0000000000000000e+00
96 21 59 1.0000000000000000e+00
96 22 53 1.0000000000000000e+00
96 23 20 1.0000000000000000e+00
96 23 24 1.0000000000000000e+00
96 23 38 1.0000000000000000e+00
96 23 39 2.0000000000000000e+00
96 23 57 1.0000000000000000e+00
96 25 5 5.0000000000000000e+00
96 25 19 1.0000000000000000e+00
96 25 20 4.0000000000000000e+00
96 25 24 1.0000000000000000e+00
96 25 36 1.0000000000000000e+00
96 25 38 1.0000000000000000e+00
96 25 54 2.0000000000000000e+00
96 27 33 1.0000000000000000e+00
96 27 38 1.0000000000000000e+00
96 27 50 2.0000000000000000e+00
96 27 58 1.0000000000000000e+00
96 28 18 1.0000000000000000e+00
96 29 33 3.0000000000000000e+00
96 29 50 1.0000000000000000e+00
96 29 53 3.0000000000000000e+00
96 29 59 2.0000000000000000e+00
96 30 15 1.0000000000000000e+00
96 30 33 1.0000000000000000e+00
96 30 50 1.0000000000000000e+00
96 30 53 1.0000000000000000e+00
96 32 1 1.0000000000000000e+00
96 32 59 1.0000000000000000e+00
96 35 18 3.0000000000000000e+00
96 35 29 1.0000000000000000e+00
96 35 33 1.0000000000000000e+00
96 35 48 1.0000000000000000e+00
96 35 50 1.0000000000000000e+00
96 35 53 2.0000000000000000e+00
96 35 59 1.0000000000000000e+00
96 36 1 1.0000000000000000e+00
96 36 15 1.0000000000000000e+00
96 36 18 1.0000000000000000e+00
96 36 33 1.0000000000000000e+00
96 36 38 1.0000000000000000e+00
96 36 46 1.0000000000000000e+00
96 36 48 1.0000000000000000e+00
96 36 59 1.0000000000000000e+00
96 38 5 3.0000000000000000e+00
96 38 9 1.0000000000000000e+00
96 38 19 4.0000000000000000e+00
96 38 20 3.0000000000000000e+00
96 38 32 2.0000000000000000e+00
96 38 38 5.0000000000000000e+00
96 38 39 3.0000000000000000e+00
96 38 48 1.0000000000000000e+00
96 38 53 1.0000000000000000e+00
96 38 54 5.0000000000000000e+00
96 38 57 1.0000000000000000e+00
96 39 5 1.0000000000000000e+00
96 39 19 2.0000000000000000e+00
96 39 20 1.0000000000000000e+00
96 39 24 1.0000000000000000e+00
96 39 32 2.0000000000000000e+00
96 39 36 1.0000000000000000e+00
96 39 38 2.0000000000000000e+00
96 39 39 1.0000000000000000e+00
96 39 46 1.0000000000000000e+00
96 39 53 3.0000000000000000e+00
96 39 54 2.0000000000000000e+00
96 43 17 1.0000000000000000e+00
96 44 6 1.0000000000000000e+00
96 46 1 1.0000000000000000e+00
96 46 22 1.0000000000000000e+00
96 46 33 1.0000000000000000e+00
96 46 38 1.0000000000000000e+00
96 46 53 1.0000000000000000e+00
96 49 20 1.0000000000000000e+00
96 49 32 1.0000000000000000e+00
96 50 19 1.0000000000000000e+00
96 50 20 3.0000000000000000e+00
96 50 26 1.0000000000000000e+00
96 50 36 1.0000000000000000e+00
96 50 38 2.0000000000000000e+00
96 50 39 1.0000000000000000e+00
96 50 53 2.0000000000000000e+00
96 50 54 1.0000000000000000e+00
96 50 57 2.0000000000000000e+00
96 56 5 1.0000000000000000e+00
96 56 20 2.0000000000000000e+00
96 56 24 2.0000000000000000e+00
96 56 38 1.0000000000000000e+00
96 56 39 2.0000000000000000e+00
96 56 53 1.0000000000000000e+00
96 56 54 2.0000000000000000e+00
96 58 5 1.0000000000000000e+00
96 58 17 1.0000000000000000e+00
96 58 20 1.0000000000000000e+00
96 58 39 1.0000000000000000e+00
96 58 54 1.0000000000000000e+00
96 59 17 1.0000000000000000e+00
96 59 20 2.0000000000000000e+00
96 59 24 1.0000000000000000e+00
96 59 36 1.0000000000000000e+00
96 59 38 1.0000000000000000e+00
96 59 53 2.0000000000000000e+00
96 59 54 1.0000000000000000e+00
96 60 36 1.0000000000000000e+00
96 61 29 1.0000000000000000e+00
96 61 33 4.0000000000000000e+00
96 61 38 2.0000000000000000e+00
96 61 50 2.0000000000000000e+00
96 62 18 1.0000000000000000e+00
96 62 50 1.0000000000000000e+00
96 62 55 1.0000000000000000e+00
96 64 5 2.0000000000000000e+00
96 64 17 1.0000000000000000e+00
96 64 19 5.0000000000000000e+00
96 64 20 3.0000000000000000e+00
96 64 24 2.0000000000000000e+00
96 64 36 3.0000000000000000e+00
96 64 39 1.0000000000000000e+00
96 64 51 1.0000000000000000e+00
96 64 53 1.0000000000000000e+00
96 64 54 1.0000000000000000e+00
96 64 57 1.0000000000000000e+00
96 65 5 1.0000000000000000e+00
96 65 19 1.0000000000000000e+00
96 65 39 1.0000000000000000e+00
96 66 15 1.0000000000000000e+00
96 66 18 2.0000000000000000e+00
96 66 29 2.0000000000000000e+00
96 66 38 1.0000000000000000e+00
96 66 53 1.0000000000000000e+00
96 66 59 1.0000000000000000e+00
96 67 49 1.0000000000000000e+00
96 68 2 1.0000000000000000e+00
96 69 54 1.0000000000000000e+00
96 70 5 1.0000000000000000e+00
96 70 19 1.0000000000000000e+00
96 70 20 2.0000000000000000e+00
96 70 36 1.0000000000000000e+00
96 70 38 1.0000000000000000e+00
96 71 5 4.0000000000000000e+00
96 71 15 1.0000000000000000e+00
96 71 19 2.0000000000000000e+00
96 71 20 4.0000000000000000e+00
96 71 22 2.0000000000000000e+00
96 71 24 4.0000000000000000e+00
96 71 32 2.0000000000000000e+00
96 71 36 1.0000000000000000e+00
96 71 39 2.0000000000000000e+00
96 71 53 1.0000000000000000e+00
96 71 54 3.0000000000000000e+00
96 73 52 1.0000000000000000e+00
96 74 49 1.0000000000000000e+00
96 77 36 1.0000000000000000e+00
96 77 53 1.0000000000000000e+00
96 79 1 1.0000000000000000e+00
96 79 33 1.0000000000000000e+00
96 79 55 1.0000000000000000e+00
96 79 59 2.0000000000000000e+00
96 80 5 4.0000000000000000e+00
96 80 17 2.0000000000000000e+00
96 80 18 1.0000000000000000e+00
96 80 19 1.0000000000000000e+00
96 80 20 2.0000000000000000e+00
96 80 24 3.0000000000000000e+00
96 80 32 1.0000000000000000e+00
96 80 33 1.0000000000000000e+00
96 80 38 3.0000000000000000e+00
96 80 39 1.0000000000000000e+00
96 80 53 1.0000000000000000e+00
96 80 54 1.0000000000000000e+00
97 1 17 1.0000000000000000e+00
97 6 6 3.0000000000000000e+00
97 6 17 6.0000000000000000e+00
97 6 30 1.0000000000000000e+00
97 6 32 1.0000000000000000e+00
97 6 42 2.0000000000000000e+00
97 6 49 4.0000000000000000e+00
97 6 52 2.0000000000000000e+00
97 6 53 3.0000000000000000e+00
97 8 36 1.0000000000000000e+00
97 8 48 1.0000000000000000e+00
97 10 17 1.0000000000000000e+00
97 13 6 1.0000000000000000e+00
97 13 17 1.0000000000000000e+00
97 13 30 4.0000000000000000e+00
97 13 32 1.0000000000000000e+00
97 13 42 4.0000000000000000e+00
97 13 49 1.0000000000000000e+00
97 14 19 1.0000000000000000e+00
97 15 6 4.0000000000000000e+00
97 15 17 1.0000000000000000e+00
97 15 29 1.0000000000000000e+00
97 15 32 1.0000000000000000e+00
97 15 42 1.0000000000000000e+00
97 15 43 1.0000000000000000e+00
97 15 49 1.0000000000000000e+00
97 15 52 5.0000000000000000e+00
97 18 22 1.0000000000000000e+00
97 19 6 3.0000000000000000e+00
97 19 17 2.0000000000000000e+00
97 19 30 2.0000000000000000e+00
97 19 32 1.0000000000000000e+00
97 19 42 1.0000000000000000e+00
97 19 48 2.0000000000000000e+00
97 19 49 2.0000000000000000e+00
97 19 52 7.0000000000000000e+00
97 19 53 4.0000000000000000e+00
97 19 60 1.0000000000000000e+00
97 20 17 3.0000000000000000e+00
97 20 30 3.0000000000000000e+00
97 20 42 2.0000000000000000e+00
97 20 49 2.0000000000000000e+00
97 27 53 1.0000000000000000e+00
97 29 33 1.0000000000000000e+00
97 30 1 1.0000000000000000e+00
97 30 2 1.0000000000000000e+00
97 35 16 1.0000000000000000e+00
97 36 6 1.0000000000000000e+00
97 36 17 3.0000000000000000e+00
97 36 23 1.0000000000000000e+00
97 36 30 3.0000000000000000e+00
97 36 31 1.0000000000000000e+00
97 36 39 3.0000000000000000e+00
97 36 42 2.0000000000000000e+00
97 36 48 1.0000000000000000e+00
97 36 49 1.0000000000000000e+00
97 36 52 3.0000000000000000e+00
97 37 22 1.0000000000000000e+00
97 38 6 4.0000000000000000e+00
97 38 17 2.0000000000000000e+00
97 38 30 1.0000000000000000e+00
97 38 32 1.0000000000000000e+00
97 38 39 6.0000000000000000e+00
97 38 42 3.0000000000000000e+00
97 38 49 4.0000000000000000e+00
97 38 52 2.0000000000000000e+00
97 38 53 7.0000000000000000e+00
97 43 17 1.0000000000000000e+00
97 44 6 4.0000000000000000e+00
97 44 17 1.0000000000000000e+00
97 44 29 1.0000000000000000e+00
97 44 32 1.0000000000000000e+00
97 44 39 1.0000000000000000e+00
97 44 42 1.0000000000000000e+00
97 44 48 1.0000000000000000e+00
97 44 49 3.0000000000000000e+00
97 44 52 8.0000000000000000e+00
97 44 53 2.0000000000000000e+00
97 46 6 2.0000000000000000e+00
97 46 17 1.0000000000000000e+00
97 46 30 3.0000000000000000e+00
97 46 32 1.0000000000000000e+00
97 46 42 1.0000000000000000e+00
97 46 48 1.0000000000000000e+00
97 46 49 1.0000000000000000e+00
97 46 52 2.0000000000000000e+00
97 46 53 1.0000000000000000e+00
97 47 6 2.0000000000000000e+00
97 47 17 4.0000000000000000e+00
97 47 29 1.0000000000000000e+00
97 47 30 2.0000000000000000e+00
97 47 39 3.0000000000000000e+00
97 47 42 1.0000000000000000e+00
97 47 49 1.0000000000000000e+00
97 47 50 1.0000000000000000e+00
97 47 52 4.0000000000000000e+00
97 47 53 2.0000000000000000e+00
97 48 6 5.0000000000000000e+00
97 48 17 1.0000000000000000e+00
97 48 30 1.0000000000000000e+00
97 48 39 1.0000000000000000e+00
97 48 42 2.0000000000000000e+00
97 48 49 1.0000000000000000e+00
97 48 52 2.0000000000000000e+00
97 49 3 1.0000000000000000e+00
97 49 6 3.0000000000000000e+00
97 49 17 2.0000000000000000e+00
97 49 28 2.0000000000000000e+00
97 49 29 1.0000000000000000e+00
97 49 30 2.0000000000000000e+00
97 49 32 2.0000000000000000e+00
97 49 33 1.0000000000000000e+00
97 49 39 1.0000000000000000e+00
97 49 42 2.0000000000000000e+00
97 49 44 1.0000000000000000e+00
97 49 46 1.0000000000000000e+00
97 49 48 1.0000000000000000e+00
97 49 49 4.0000000000000000e+00
97 49 52 2.0000000000000000e+00
97 49 53 2.0000000000000000e+00
97 50 19 1.0000000000000000e+00
97 50 49 1.0000000000000000e+00
97 50 52 1.0000000000000000e+00
97 55 27 1.0000000000000000e+00
97 55 32 1.0000000000000000e+00
97 58 39 1.0000000000000000e+00
97 59 42 1.0000000000000000e+00
97 61 30 1.0000000000000000e+00
97 64 2 1.0000000000000000e+00
97 64 10 1.0000000000000000e+00
97 64 53 1.0000000000000000e+00
97 65 39 1.0000000000000000e+00
97 65 59 1.0000000000000000e+00
97 66 33 1.0000000000000000e+00
97 67 6 5.0000000000000000e+00
97 67 17 4.0000000000000000e+00
97 67 30 6.0000000000000000e+00
97 67 39 1.0000000000000000e+00
97 67 42 2.0000000000000000e+00
97 67 48 2.0000000000000000e+00
97 67 49 4.0000000000000000e+00
97 67 52 7.0000000000000000e+00
97 67 53 2.0000000000000000e+00
97 73 6 1.0000000000000000e+00
97 73 13 1.0000000000000000e+00
97 73 17 2.0000000000000000e+00
97 73 30 4.0000000000000000e+00
97 73 31 1.0000000000000000e+00
97 73 33 1.0000000000000000e+00
97 73 39 1.0000000000000000e+00
97 73 42 2.0000000000000000e+00
97 73 48 1.0000000000000000e+00
97 73 52 2.0000000000000000e+00
97 73 53 2.0000000000000000e+00
97 74 6 4.0000000000000000e+00
97 74 17 3.0000000000000000e+00
97 74 30 3.0000000000000000e+00
97 74 42 4.0000000000000000e+00
97 74 43 1.0000000000000000e+00
97 74 49 3.0000000000000000e+00
97 74 52 3.0000000000000000e+00
97 74 53 3.0000000000000000e+00
98 8 22 1.0000000000000000e+00
98 13 17 1.0000000000000000e+00
98 15 52 1.0000000000000000e+00
98 35 59 1.0000000000000000e+00
98 36 18 1.0000000000000000e+00
98 37 16 1.0000000000000000e+00
98 46 52 1.0000000000000000e+00
98 67 6 1.0000000000000000e+00
98 67 49 1.0000000000000000e+00
98 74 52 1.0000000000000000e+00
99 2 30 1.0000000000000000e+00
99 4 35 1.0000000000000000e+00
99 6 3 1.0000000000000000e+00
99 6 6 3.0000000000000000e+00
99 6 17 3.0000000000000000e+00
99 6 30 2.0000000000000000e+00
99 6 39 1.0000000000000000e+00
99 6 42 1.0000000000000000e+00
99 6 49 4.0000000000000000e+00
99 6 52 3.0000000000000000e+00
99 6 53 1.0000000000000000e+00
99 9 49 1.0000000000000000e+00
99 10 32 1.0000000000000000e+00
99 11 17 1.0000000000000000e+00
99 13 6 4.0000000000000000e+00
99 13 19 1.0000000000000000e+00
99 13 30 1.0000000000000000e+00
99 13 32 1.0000000000000000e+00
99 13 42 1.0000000000000000e+00
99 13 49 1.0000000000000000e+00
99 13 52 3.0000000000000000e+00
99 13 53 3.0000000000000000e+00
99 15 6 1.0000000000000000e+00
99 15 17 4.0000000000000000e+00
99 15 30 1.0000000000000000e+00
99 15 32 1.0000000000000000e+00
99 15 39 1.0000000000000000e+00
99 15 42 1.0000000000000000e+00
99 15 49 2.0000000000000000e+00
99 15 52 1.0000000000000000e+00
99 15 53 2.0000000000000000e+00
